date,mango,apple,orange,tomato,potato,carrot
2024-07-16 10:10:56.335322,63.25,68.11,42.47,33.36,25.16,33.11
2024-07-17 10:10:56.335322,46.17,117.79,60.96,38.66,17.77,44.68
2024-07-18 10:10:56.335322,59.25,92.97,60.92,25.31,34.65,30.84
2024-07-19 10:10:56.335322,61.3,117.95,50.85,32.23,20.0,30.9
2024-07-20 10:10:56.335322,42.07,85.95,69.04,33.57,16.47,32.09
2024-07-21 10:10:56.335322,53.46,78.71,35.02,26.35,28.26,36.29
2024-07-22 10:10:56.335322,45.38,90.37,30.68,36.96,26.91,30.05
2024-07-23 10:10:56.335322,42.53,86.37,60.81,38.94,23.3,43.31
2024-07-24 10:10:56.335322,79.6,66.34,62.29,37.7,23.44,30.31
2024-07-25 10:10:56.335322,52.89,98.45,34.81,34.78,30.7,42.92
2024-07-26 10:10:56.335322,72.39,72.96,40.62,25.55,18.91,27.07
2024-07-27 10:10:56.335322,50.19,97.18,30.7,25.63,31.41,38.13
2024-07-28 10:10:56.335322,67.26,99.01,41.73,39.27,27.97,43.14
2024-07-29 10:10:56.335322,70.41,69.12,60.93,20.21,23.38,28.37
2024-07-30 10:10:56.335322,63.83,63.68,50.72,34.32,24.16,44.37
2024-07-31 10:10:56.335322,58.86,106.85,43.92,34.12,20.13,34.06
2024-08-01 10:10:56.335322,56.47,87.59,44.87,32.45,30.04,43.91
2024-08-02 10:10:56.335322,53.95,63.49,30.05,39.8,25.26,38.54
2024-08-03 10:10:56.335322,77.18,119.69,41.99,26.24,21.42,31.03
2024-08-04 10:10:56.335322,73.22,63.47,55.86,26.8,26.92,28.77
2024-08-05 10:10:56.335322,78.6,101.7,68.97,21.58,34.91,31.07
2024-08-06 10:10:56.335322,44.97,119.02,63.88,28.86,23.71,26.86
2024-08-07 10:10:56.335322,69.23,74.35,30.94,25.22,33.41,27.88
2024-08-08 10:10:56.335322,77.53,68.53,65.94,26.87,21.9,27.09
2024-08-09 10:10:56.335322,47.25,67.28,61.33,36.69,16.09,33.46
2024-08-10 10:10:56.335322,42.66,78.2,61.22,38.71,19.08,40.91
2024-08-11 10:10:56.335322,69.64,66.06,48.32,23.71,23.37,27.83
2024-08-12 10:10:56.335322,62.98,101.53,45.92,27.45,19.39,27.61
2024-08-13 10:10:56.335322,73.67,63.74,42.12,38.57,15.0,37.87
2024-08-14 10:10:56.335322,45.59,90.57,32.63,21.24,33.3,28.94
2024-08-15 10:10:56.335322,71.81,119.8,39.13,21.85,31.88,26.95
2024-08-16 10:10:56.335322,48.07,108.84,39.86,23.26,29.85,28.34
2024-08-17 10:10:56.335322,46.55,96.91,49.36,31.9,18.36,43.47
2024-08-18 10:10:56.335322,46.57,78.38,59.9,23.01,17.41,41.43
2024-08-19 10:10:56.335322,72.58,97.43,48.95,39.36,16.35,32.08
2024-08-20 10:10:56.335322,66.61,91.62,32.31,28.93,29.48,38.12
2024-08-21 10:10:56.335322,60.92,85.57,68.31,30.03,33.58,35.75
2024-08-22 10:10:56.335322,54.35,67.84,67.71,24.93,23.61,38.54
2024-08-23 10:10:56.335322,75.09,113.2,61.41,29.42,17.38,38.65
2024-08-24 10:10:56.335322,55.7,86.99,69.65,33.24,25.25,37.57
2024-08-25 10:10:56.335322,72.66,71.68,51.78,35.02,21.98,30.32
2024-08-26 10:10:56.335322,57.57,82.07,68.51,35.08,22.5,25.78
2024-08-27 10:10:56.335322,55.08,84.85,33.02,31.56,27.43,34.11
2024-08-28 10:10:56.335322,58.51,109.65,44.63,38.09,29.37,42.82
2024-08-29 10:10:56.335322,52.06,104.02,39.02,36.35,17.21,36.39
2024-08-30 10:10:56.335322,69.9,106.16,37.83,35.14,15.71,41.65
2024-08-31 10:10:56.335322,60.11,60.66,35.63,21.11,34.89,44.83
2024-09-01 10:10:56.335322,49.29,84.97,54.9,20.14,19.65,28.27
2024-09-02 10:10:56.335322,75.98,88.88,61.25,24.25,16.08,38.84
2024-09-03 10:10:56.335322,55.36,61.15,53.13,33.27,18.8,38.49
2024-09-04 10:10:56.335322,61.74,75.59,35.88,28.22,15.78,44.6
2024-09-05 10:10:56.335322,76.26,105.62,62.44,28.05,22.84,44.71
2024-09-06 10:10:56.335322,64.97,68.23,55.44,37.69,31.05,38.73
2024-09-07 10:10:56.335322,44.68,92.12,45.53,37.91,21.82,29.87
2024-09-08 10:10:56.335322,77.59,72.91,56.97,38.18,23.88,40.97
2024-09-09 10:10:56.335322,65.11,60.73,40.4,26.28,28.51,27.14
2024-09-10 10:10:56.335322,53.4,74.47,43.81,33.82,25.18,40.61
2024-09-11 10:10:56.335322,45.57,118.55,66.7,25.43,32.23,43.2
2024-09-12 10:10:56.335322,71.76,108.09,41.62,23.81,32.32,32.66
2024-09-13 10:10:56.335322,64.8,117.57,48.8,23.69,15.2,37.61
2024-09-14 10:10:56.335322,61.34,89.27,65.61,26.84,30.56,33.6
2024-09-15 10:10:56.335322,75.76,66.58,58.31,28.6,24.21,33.76
2024-09-16 10:10:56.335322,71.54,92.88,32.49,36.62,34.78,31.21
2024-09-17 10:10:56.335322,46.07,87.26,35.89,22.4,24.66,40.24
2024-09-18 10:10:56.335322,52.47,110.66,30.31,34.7,34.74,43.72
2024-09-19 10:10:56.335322,49.94,65.88,55.24,30.63,30.09,43.82
2024-09-20 10:10:56.335322,69.76,89.29,47.91,25.76,19.97,28.5
2024-09-21 10:10:56.335322,41.34,69.0,35.37,29.86,25.77,42.49
2024-09-22 10:10:56.335322,62.8,79.48,68.32,26.0,34.84,39.75
2024-09-23 10:10:56.335322,70.5,104.24,51.19,31.92,32.15,30.06
2024-09-24 10:10:56.335322,75.07,88.56,39.68,28.68,16.95,26.35
2024-09-25 10:10:56.335322,53.68,82.55,50.02,23.29,29.13,30.36
2024-09-26 10:10:56.335322,72.85,83.67,57.18,22.33,21.91,43.24
2024-09-27 10:10:56.335322,44.43,87.57,33.05,30.93,15.14,37.66
2024-09-28 10:10:56.335322,73.86,107.1,40.99,38.05,23.07,39.42
2024-09-29 10:10:56.335322,45.1,113.53,62.28,26.88,19.7,30.14
2024-09-30 10:10:56.335322,55.89,117.32,48.39,34.66,31.38,39.39
2024-10-01 10:10:56.335322,71.89,107.21,51.86,33.17,21.75,25.56
2024-10-02 10:10:56.335322,46.0,78.92,47.31,38.63,31.55,32.51
2024-10-03 10:10:56.335322,49.17,101.29,31.76,36.42,15.01,37.54
2024-10-04 10:10:56.335322,68.89,86.26,36.63,31.33,21.16,27.92
2024-10-05 10:10:56.335322,68.8,75.28,47.82,33.14,19.82,41.46
2024-10-06 10:10:56.335322,65.65,110.45,38.37,37.97,19.67,29.7
2024-10-07 10:10:56.335322,67.76,62.31,32.0,27.99,16.36,38.05
2024-10-08 10:10:56.335322,61.71,114.11,63.75,26.54,18.74,33.1
2024-10-09 10:10:56.335322,50.07,87.69,69.25,20.22,26.11,36.92
2024-10-10 10:10:56.335322,53.83,98.23,61.73,36.53,20.83,27.15
2024-10-11 10:10:56.335322,47.26,99.56,64.15,36.02,23.35,25.34
2024-10-12 10:10:56.335322,76.34,113.71,39.68,22.09,22.54,43.19
2024-10-13 10:10:56.335322,63.34,98.2,68.43,31.54,32.52,30.39
2024-10-14 10:10:56.335322,56.03,96.84,37.88,29.28,33.11,41.39
2024-10-15 10:10:56.335322,58.48,64.0,68.06,22.37,24.86,44.99
2024-10-16 10:10:56.335322,77.89,91.1,69.79,39.61,21.6,29.23
2024-10-17 10:10:56.335322,46.13,69.01,58.47,24.29,17.14,30.3
2024-10-18 10:10:56.335322,63.45,104.25,69.25,21.34,34.07,38.26
2024-10-19 10:10:56.335322,60.24,90.73,52.78,31.9,16.2,44.31
2024-10-20 10:10:56.335322,64.46,100.81,40.38,34.78,20.95,43.32
2024-10-21 10:10:56.335322,40.72,62.5,47.48,20.65,20.96,35.06
2024-10-22 10:10:56.335322,74.88,65.09,53.74,33.17,21.41,40.9
2024-10-23 10:10:56.335322,77.28,102.98,32.92,30.65,18.29,27.71
2024-10-24 10:10:56.335322,62.61,64.33,54.89,22.07,30.66,44.55
2024-10-25 10:10:56.335322,67.87,64.28,69.25,23.45,17.45,44.29
2024-10-26 10:10:56.335322,76.9,60.73,37.6,31.36,27.7,28.27
2024-10-27 10:10:56.335322,68.29,117.39,61.7,25.93,17.48,30.99
2024-10-28 10:10:56.335322,46.1,104.25,66.32,38.77,16.41,27.0
2024-10-29 10:10:56.335322,63.05,81.2,67.75,36.37,33.19,30.43
2024-10-30 10:10:56.335322,64.27,77.79,68.41,39.67,18.8,41.32
2024-10-31 10:10:56.335322,56.97,80.98,50.86,25.19,31.43,32.57
2024-11-01 10:10:56.335322,69.46,106.48,69.09,39.39,25.89,26.77
2024-11-02 10:10:56.335322,77.37,99.68,60.29,28.62,16.56,31.84
2024-11-03 10:10:56.335322,77.02,71.11,36.47,26.95,34.11,44.63
2024-11-04 10:10:56.335322,58.03,70.45,49.08,21.01,19.94,37.59
2024-11-05 10:10:56.335322,44.53,65.9,58.73,21.06,32.19,33.32
2024-11-06 10:10:56.335322,79.39,99.62,39.89,33.84,18.38,28.33
2024-11-07 10:10:56.335322,73.56,105.86,55.62,29.16,32.08,44.72
2024-11-08 10:10:56.335322,44.99,75.9,56.66,24.53,15.26,41.42
2024-11-09 10:10:56.335322,76.83,61.26,36.51,32.28,25.24,30.63
2024-11-10 10:10:56.335322,74.8,64.93,52.6,25.06,30.39,26.4
2024-11-11 10:10:56.335322,60.75,118.07,60.87,31.55,33.7,26.13
2024-11-12 10:10:56.335322,63.65,77.73,49.96,27.18,33.18,27.41
2024-11-13 10:10:56.335322,55.96,106.15,30.48,36.47,31.39,36.62
2024-11-14 10:10:56.335322,42.19,97.48,30.36,36.41,32.76,43.58
2024-11-15 10:10:56.335322,53.41,82.92,44.28,29.55,18.98,34.93
2024-11-16 10:10:56.335322,72.11,72.34,67.05,27.02,20.68,41.86
2024-11-17 10:10:56.335322,40.19,67.28,39.15,27.25,20.78,33.92
2024-11-18 10:10:56.335322,53.34,96.9,55.37,36.11,22.54,39.17
2024-11-19 10:10:56.335322,55.93,106.48,38.88,26.56,22.87,39.64
2024-11-20 10:10:56.335322,61.5,98.63,42.87,24.18,25.89,28.48
2024-11-21 10:10:56.335322,76.79,91.82,63.92,21.69,18.2,32.22
2024-11-22 10:10:56.335322,53.85,62.52,59.15,29.33,28.82,37.75
2024-11-23 10:10:56.335322,53.88,118.11,33.82,29.64,18.35,26.41
2024-11-24 10:10:56.335322,69.5,107.92,47.15,36.82,21.21,32.23
2024-11-25 10:10:56.335322,58.09,77.57,31.17,24.42,25.07,35.7
2024-11-26 10:10:56.335322,48.98,118.8,49.24,27.62,30.93,44.92
2024-11-27 10:10:56.335322,58.1,96.11,56.5,36.17,29.79,34.49
2024-11-28 10:10:56.335322,45.63,94.95,34.74,36.47,27.91,41.32
2024-11-29 10:10:56.335322,47.06,104.88,41.56,27.69,18.12,33.64
2024-11-30 10:10:56.335322,59.93,108.71,45.91,29.18,25.94,40.93
2024-12-01 10:10:56.335322,56.76,99.39,66.78,26.07,16.75,36.91
2024-12-02 10:10:56.335322,76.59,67.69,69.73,38.65,22.55,42.73
2024-12-03 10:10:56.335322,54.5,80.3,31.8,22.37,23.27,33.22
2024-12-04 10:10:56.335322,63.22,115.69,60.44,38.67,15.8,37.09
2024-12-05 10:10:56.335322,65.29,73.48,44.87,33.68,20.48,37.6
2024-12-06 10:10:56.335322,40.52,82.33,45.7,30.63,34.11,33.35
2024-12-07 10:10:56.335322,66.54,85.92,60.17,20.65,34.07,27.89
2024-12-08 10:10:56.335322,47.12,86.36,66.74,29.51,22.05,26.87
2024-12-09 10:10:56.335322,78.44,96.78,68.04,28.15,15.86,25.33
2024-12-10 10:10:56.335322,45.95,116.58,53.08,23.22,18.58,42.47
2024-12-11 10:10:56.335322,56.58,74.44,44.28,33.13,22.84,29.73
2024-12-12 10:10:56.335322,43.41,67.29,61.5,39.42,33.96,29.23
2024-12-13 10:10:56.335322,79.87,71.85,40.04,31.24,17.82,39.72
2024-12-14 10:10:56.335322,60.09,113.22,52.56,34.3,30.27,31.4
2024-12-15 10:10:56.335322,63.82,98.75,44.34,21.37,17.17,35.12
2024-12-16 10:10:56.335322,42.68,77.15,56.27,28.35,34.63,28.25
2024-12-17 10:10:56.335322,70.0,108.96,39.62,22.33,22.63,44.19
2024-12-18 10:10:56.335322,48.4,111.68,37.66,32.26,30.5,42.03
2024-12-19 10:10:56.335322,75.92,110.79,66.73,38.77,21.85,42.28
2024-12-20 10:10:56.335322,48.21,115.14,34.07,33.24,27.55,33.14
2024-12-21 10:10:56.335322,47.63,75.13,50.24,21.54,18.84,40.25
2024-12-22 10:10:56.335322,41.46,105.3,38.83,27.09,17.92,27.88
2024-12-23 10:10:56.335322,58.88,87.63,31.56,31.01,33.76,25.17
2024-12-24 10:10:56.335322,62.59,110.52,31.44,28.06,33.35,25.4
2024-12-25 10:10:56.335322,42.63,103.71,37.01,36.67,32.75,36.73
2024-12-26 10:10:56.335322,71.02,106.59,64.67,36.29,27.51,34.11
2024-12-27 10:10:56.335322,58.13,99.37,41.3,32.24,31.17,35.36
2024-12-28 10:10:56.335322,60.98,70.65,68.02,27.47,16.38,25.15
2024-12-29 10:10:56.335322,57.63,92.7,53.26,25.11,21.7,33.45
2024-12-30 10:10:56.335322,56.03,119.08,47.46,22.12,21.27,39.36
2024-12-31 10:10:56.335322,62.39,116.24,53.2,27.1,27.71,33.85
2025-01-01 10:10:56.335322,46.21,62.59,50.67,28.26,22.12,39.64
2025-01-02 10:10:56.335322,47.28,69.89,60.35,33.52,17.97,29.66
2025-01-03 10:10:56.335322,74.47,67.9,41.3,33.16,26.93,41.26
2025-01-04 10:10:56.335322,77.84,103.56,44.12,21.4,31.29,36.77
2025-01-05 10:10:56.335322,54.93,109.07,65.76,27.91,22.64,29.22
2025-01-06 10:10:56.335322,50.83,72.81,67.86,23.64,17.65,29.73
2025-01-07 10:10:56.335322,65.76,90.35,65.7,23.14,18.93,37.56
2025-01-08 10:10:56.335322,56.35,110.44,46.78,36.55,19.75,41.6
2025-01-09 10:10:56.335322,41.02,103.97,61.21,20.84,21.0,33.31
2025-01-10 10:10:56.335322,46.25,92.53,49.05,28.38,27.86,30.17
2025-01-11 10:10:56.335322,68.64,95.42,49.9,23.36,27.02,42.34
2025-01-12 10:10:56.335322,66.36,90.5,38.19,37.59,28.92,38.39
2025-01-13 10:10:56.335322,41.08,77.85,53.65,31.14,22.25,33.96
2025-01-14 10:10:56.335322,48.88,93.9,37.45,24.63,31.48,34.76
2025-01-15 10:10:56.335322,49.24,101.33,43.26,30.05,19.08,29.09
2025-01-16 10:10:56.335322,66.88,112.4,64.2,34.63,24.38,37.54
2025-01-17 10:10:56.335322,40.79,98.18,38.28,39.16,31.02,32.17
2025-01-18 10:10:56.335322,44.16,105.67,32.85,24.41,18.6,44.91
2025-01-19 10:10:56.335322,72.0,69.6,32.76,37.72,17.2,34.6
2025-01-20 10:10:56.335322,47.14,87.69,67.63,38.69,32.67,34.72
2025-01-21 10:10:56.335322,66.11,60.56,50.28,38.33,21.86,36.32
2025-01-22 10:10:56.335322,49.53,74.8,46.38,32.71,28.68,43.34
2025-01-23 10:10:56.335322,43.98,103.59,62.44,32.6,15.51,41.02
2025-01-24 10:10:56.335322,49.73,119.51,63.43,28.06,28.8,34.02
2025-01-25 10:10:56.335322,68.89,65.95,43.29,35.05,21.32,39.37
2025-01-26 10:10:56.335322,74.23,84.09,57.74,30.63,16.11,36.72
2025-01-27 10:10:56.335322,73.21,108.0,60.84,33.55,27.2,34.85
2025-01-28 10:10:56.335322,55.89,72.24,56.19,28.57,19.82,28.85
2025-01-29 10:10:56.335322,66.72,93.31,36.06,34.63,22.74,34.28
2025-01-30 10:10:56.335322,48.2,103.98,65.04,36.49,16.61,29.92
2025-01-31 10:10:56.335322,51.73,96.96,51.56,22.93,17.94,43.3
2025-02-01 10:10:56.335322,75.85,71.28,41.3,36.66,20.96,31.71
2025-02-02 10:10:56.335322,40.52,81.32,47.01,30.81,16.8,44.05
2025-02-03 10:10:56.335322,43.42,107.03,31.5,36.89,33.22,35.66
2025-02-04 10:10:56.335322,48.32,93.25,35.11,28.63,15.12,37.63
2025-02-05 10:10:56.335322,41.06,60.31,60.62,27.58,24.68,35.86
2025-02-06 10:10:56.335322,47.26,105.66,30.0,38.3,17.46,27.59
2025-02-07 10:10:56.335322,63.32,62.12,46.66,25.02,21.15,32.52
2025-02-08 10:10:56.335322,56.86,104.74,50.9,36.88,33.52,26.98
2025-02-09 10:10:56.335322,75.71,72.15,32.19,29.68,18.23,37.46
2025-02-10 10:10:56.335322,72.7,117.48,68.92,30.28,34.32,33.94
2025-02-11 10:10:56.335322,53.67,82.08,39.05,26.17,19.12,40.56
2025-02-12 10:10:56.335322,50.38,79.62,42.17,31.46,29.83,29.41
2025-02-13 10:10:56.335322,55.19,68.93,42.16,26.5,25.93,28.29
2025-02-14 10:10:56.335322,63.61,78.34,39.22,20.79,32.69,33.13
2025-02-15 10:10:56.335322,50.72,112.6,30.06,25.44,26.08,43.53
2025-02-16 10:10:56.335322,64.97,119.78,59.17,20.13,25.69,39.21
2025-02-17 10:10:56.335322,56.38,82.1,68.67,39.57,18.91,33.38
2025-02-18 10:10:56.335322,62.08,86.92,38.97,39.31,18.32,35.35
2025-02-19 10:10:56.335322,57.45,103.32,56.52,27.9,33.33,26.68
2025-02-20 10:10:56.335322,51.78,113.17,59.68,34.57,21.56,44.69
2025-02-21 10:10:56.335322,77.94,95.58,63.94,26.92,22.44,38.33
2025-02-22 10:10:56.335322,70.54,83.49,46.91,33.42,30.2,30.71
2025-02-23 10:10:56.335322,45.6,84.76,42.12,36.11,21.78,36.72
2025-02-24 10:10:56.335322,74.74,101.74,43.01,38.94,34.04,27.19
2025-02-25 10:10:56.335322,59.5,60.19,58.5,28.0,29.76,44.32
2025-02-26 10:10:56.335322,75.78,97.18,62.67,35.67,26.95,28.5
2025-02-27 10:10:56.335322,71.99,81.33,37.26,25.32,32.62,37.96
2025-02-28 10:10:56.335322,57.01,107.65,44.84,39.81,15.99,29.91
2025-03-01 10:10:56.335322,40.9,65.58,66.08,20.52,20.14,39.35
2025-03-02 10:10:56.335322,50.75,95.29,62.27,32.07,24.3,40.54
2025-03-03 10:10:56.335322,61.67,88.86,69.39,33.19,19.54,38.47
2025-03-04 10:10:56.335322,65.34,98.54,60.17,33.76,29.88,37.29
2025-03-05 10:10:56.335322,50.32,63.89,45.73,22.41,33.38,42.85
2025-03-06 10:10:56.335322,45.57,94.8,53.63,38.77,23.48,26.57
2025-03-07 10:10:56.335322,73.4,93.69,56.44,23.62,21.84,31.62
2025-03-08 10:10:56.335322,79.38,93.64,33.14,32.46,34.23,29.97
2025-03-09 10:10:56.335322,61.03,96.21,51.78,24.45,23.9,44.76
2025-03-10 10:10:56.335322,46.87,100.59,58.37,26.14,24.78,32.79
2025-03-11 10:10:56.335322,50.89,108.3,36.69,30.93,22.03,39.65
2025-03-12 10:10:56.335322,40.74,76.19,61.23,28.34,33.19,38.69
2025-03-13 10:10:56.335322,76.57,109.5,53.35,23.2,26.38,29.24
2025-03-14 10:10:56.335322,44.71,89.9,68.09,23.42,30.24,29.78
2025-03-15 10:10:56.335322,63.06,64.62,31.7,28.36,31.24,30.63
2025-03-16 10:10:56.335322,50.96,63.51,40.61,35.15,21.84,33.22
2025-03-17 10:10:56.335322,62.17,80.05,54.06,37.96,23.67,29.69
2025-03-18 10:10:56.335322,66.06,107.09,41.86,21.68,31.97,25.39
2025-03-19 10:10:56.335322,73.19,102.46,58.58,27.86,22.27,42.59
2025-03-20 10:10:56.335322,48.26,107.32,60.36,22.0,30.88,44.31
2025-03-21 10:10:56.335322,40.44,91.04,34.1,20.33,33.82,31.83
2025-03-22 10:10:56.335322,45.48,86.41,50.55,33.23,27.46,31.77
2025-03-23 10:10:56.335322,76.0,68.85,50.36,32.05,29.83,25.14
2025-03-24 10:10:56.335322,74.96,79.69,44.77,23.26,31.1,38.61
2025-03-25 10:10:56.335322,63.9,86.04,67.32,24.68,31.9,41.51
2025-03-26 10:10:56.335322,64.02,65.32,63.1,20.47,22.9,27.93
2025-03-27 10:10:56.335322,66.6,73.24,57.89,36.7,16.03,28.19
2025-03-28 10:10:56.335322,47.01,95.89,58.57,39.49,23.04,40.8
2025-03-29 10:10:56.335322,76.58,104.14,48.47,22.71,28.48,37.33
2025-03-30 10:10:56.335322,56.75,119.9,66.84,24.63,24.01,25.9
2025-03-31 10:10:56.335322,55.33,115.99,57.78,37.37,29.98,37.45
2025-04-01 10:10:56.335322,60.76,98.55,59.16,38.53,22.14,31.18
2025-04-02 10:10:56.335322,41.88,85.27,64.47,28.39,27.69,32.37
2025-04-03 10:10:56.335322,46.65,98.17,40.96,21.01,18.73,40.39
2025-04-04 10:10:56.335322,69.52,107.14,62.28,20.79,29.99,41.22
2025-04-05 10:10:56.335322,43.31,67.1,37.81,31.48,25.91,33.01
2025-04-06 10:10:56.335322,64.13,84.59,43.81,27.86,19.08,43.94
2025-04-07 10:10:56.335322,49.81,110.39,43.42,20.57,20.84,33.13
2025-04-08 10:10:56.335322,55.57,83.03,69.14,31.67,29.97,40.44
2025-04-09 10:10:56.335322,51.55,94.31,64.26,20.23,24.65,34.68
2025-04-10 10:10:56.335322,54.23,95.27,58.05,35.75,19.32,42.95
2025-04-11 10:10:56.335322,68.76,71.07,59.08,26.13,34.35,43.16
2025-04-12 10:10:56.335322,51.88,81.73,52.48,20.81,29.3,26.75
2025-04-13 10:10:56.335322,62.66,80.07,67.88,31.77,34.14,43.73
2025-04-14 10:10:56.335322,59.04,61.57,49.85,27.95,23.54,41.51
2025-04-15 10:10:56.335322,66.55,61.45,45.22,39.48,24.5,40.83
2025-04-16 10:10:56.335322,77.47,109.9,36.52,30.88,32.96,29.02
2025-04-17 10:10:56.335322,69.3,76.38,61.45,25.5,25.5,41.1
2025-04-18 10:10:56.335322,48.6,91.08,59.38,34.19,29.15,42.0
2025-04-19 10:10:56.335322,41.25,77.92,45.37,25.43,20.04,30.78
2025-04-20 10:10:56.335322,50.49,116.44,31.01,38.08,23.93,44.05
2025-04-21 10:10:56.335322,63.8,75.56,63.56,27.49,17.47,26.0
2025-04-22 10:10:56.335322,42.06,85.78,30.46,31.0,19.12,28.0
2025-04-23 10:10:56.335322,59.85,112.36,58.15,21.01,15.02,35.75
2025-04-24 10:10:56.335322,63.87,110.52,68.81,28.52,15.79,36.52
2025-04-25 10:10:56.335322,53.37,71.17,47.51,36.65,34.55,37.9
2025-04-26 10:10:56.335322,70.84,108.16,39.4,36.11,19.85,25.34
2025-04-27 10:10:56.335322,44.26,87.49,58.19,24.49,28.27,44.21
2025-04-28 10:10:56.335322,43.01,88.98,62.69,24.52,31.78,25.89
2025-04-29 10:10:56.335322,69.13,68.01,51.86,36.35,26.01,27.86
2025-04-30 10:10:56.335322,59.82,64.84,68.68,38.61,18.06,25.28
2025-05-01 10:10:56.335322,67.54,103.68,32.07,21.91,29.56,36.34
2025-05-02 10:10:56.335322,57.39,89.79,50.19,29.0,27.01,43.65
2025-05-03 10:10:56.335322,49.86,86.21,58.74,26.75,29.63,38.32
2025-05-04 10:10:56.335322,72.76,103.77,64.51,37.41,30.39,41.45
2025-05-05 10:10:56.335322,71.98,105.93,37.17,21.67,34.51,25.27
2025-05-06 10:10:56.335322,67.79,69.53,62.0,24.22,26.47,35.84
2025-05-07 10:10:56.335322,50.89,96.61,52.11,35.05,21.83,34.19
2025-05-08 10:10:56.335322,63.61,68.12,45.86,21.03,27.97,34.98
2025-05-09 10:10:56.335322,54.44,105.08,35.27,29.85,16.37,26.44
2025-05-10 10:10:56.335322,43.66,99.42,64.61,28.84,32.95,38.69
2025-05-11 10:10:56.335322,76.69,117.4,36.29,26.69,17.39,35.06
2025-05-12 10:10:56.335322,45.47,64.14,42.39,27.89,21.56,40.3
2025-05-13 10:10:56.335322,78.01,63.42,41.6,30.6,31.31,34.71
2025-05-14 10:10:56.335322,57.84,76.93,64.86,23.23,26.95,27.99
